,eps_1,mse,lr_2,epoch,msle,_timestamp,Predictions,lr_1,train_loss,valid_loss,lr_0,mom_1,train_samples_per_sec,Inputs,_runtime,r2_score,raw_loss,mae,eps_2,mom_2,sqr_mom_0,Ground_Truth,wd_0,wd_1,_rmse,sqr_mom_1,sqr_mom_2,wd_2,_step,mom_0,_exp_rmspe,eps_0,pearsonr,spearmanr
153,1e-05,,4.04277678142605e-05,3.359928571429331,,1680040907.1646388,,2.8586748769698846e-05,0.001642922987230122,,2.0213883907130246e-05,0.9499554408526811,90.13980401873852,,28252.524438858032,,0.0018762607360258698,,1e-05,0.9499554408526811,0.99,,0.01,0.01,,0.99,0.99,0.01,47038,0.9499554408526811,,1e-05,,
154,1e-05,,4.042811335564731e-05,3.3612857142864767,,1680040918.5596876,,2.858699310435664e-05,0.0016045256052166224,,2.0214056677823652e-05,0.9499554048587867,194.39876410918066,,28263.919487714767,,0.0008022550027817488,,1e-05,0.9499554048587867,0.99,,0.01,0.01,,0.99,0.99,0.01,47057,0.9499554048587867,,1e-05,,
155,1e-05,,4.044453217841396e-05,3.4251428571437543,,1680041412.5416887,,2.859860296527404e-05,0.001894220127724111,,2.0222266089206977e-05,0.9499536945647485,82.10515566478672,,28757.901488780975,,0.0012199429329484701,,1e-05,0.9499536945647485,0.99,,0.01,0.01,,0.99,0.99,0.01,47951,0.9499536945647485,,1e-05,,
156,1e-05,,4.044662943456809e-05,3.4332142857152,,1680041476.7700353,,2.8600085949322513e-05,0.0018505308544263244,,2.0223314717284042e-05,0.9499534761005658,82.93328820343355,,28822.129835367203,,0.005990320350974798,,1e-05,0.9499534761005658,0.99,,0.01,0.01,,0.99,0.99,0.01,48064,0.9499534761005658,,1e-05,,
157,1e-05,,4.0450652185727584e-05,3.448642857143804,,1680041595.880599,,2.8602930463946412e-05,0.0019833508413285017,,2.022532609286379e-05,0.9499530570639867,77.97132263453655,,28941.240399122238,,0.0012240513460710645,,1e-05,0.9499530570639867,0.99,,0.01,0.01,,0.99,0.99,0.01,48280,0.9499530570639867,,1e-05,,
158,1e-05,,4.045700190662339e-05,3.4728571428581407,,1680041786.1603425,,2.8607420394650476e-05,0.0018257672199979424,,2.022850095331169e-05,0.9499523956347267,115.03330753479884,,29131.520142555237,,0.002183743752539158,,1e-05,0.9499523956347267,0.99,,0.01,0.01,,0.99,0.99,0.01,48619,0.9499523956347267,,1e-05,,
159,1e-05,,4.0458506869584836e-05,3.4785714285724385,,1680041832.1167831,,2.8608484564165954e-05,0.0016555803595110774,,2.0229253434792414e-05,0.9499522388677515,129.89643600606524,,29177.476583242416,,0.0031685030553489923,,1e-05,0.9499522388677515,0.99,,0.01,0.01,,0.99,0.99,0.01,48699,0.9499522388677515,,1e-05,,
160,1e-05,,4.0467854668569096e-05,3.5138571428582273,,1680042106.9434035,,2.8615094456216892e-05,0.0018830735934898257,,2.0233927334284544e-05,0.9499512651386907,94.6145963117761,,29452.303203582764,,0.0006517827860079706,,1e-05,0.9499512651386907,0.99,,0.01,0.01,,0.99,0.99,0.01,49193,0.9499512651386907,,1e-05,,
161,1e-05,,4.0505674451007886e-05,3.6531428571442355,,1680043176.3116035,,2.8641837080842358e-05,0.0017473860643804073,,2.025283722550394e-05,0.94994732557802,98.96908236827673,,30521.67140364647,,0.0017291726544499397,,1e-05,0.94994732557802,0.99,,0.01,0.01,,0.99,0.99,0.01,51143,0.94994732557802,,1e-05,,
162,1e-05,,4.05101725348674e-05,3.6693571428585554,,1680043296.3590612,,2.864501770644177e-05,0.0017263178015127778,,2.0255086267433696e-05,0.9499468570276179,91.7480380974244,,30641.718861341476,,0.0031944571528583765,,1e-05,0.9499468570276179,0.99,,0.01,0.01,,0.99,0.99,0.01,51370,0.9499468570276179,,1e-05,,
163,1e-05,,4.0518968017915474e-05,3.700857142858622,,1680043545.8696718,,2.865123705214887e-05,0.0017464637057855725,,2.0259484008957734e-05,0.9499459408314671,81.59277251222485,,30891.22947192192,,0.0005768771516159177,,1e-05,0.9499459408314671,0.99,,0.01,0.01,,0.99,0.99,0.01,51811,0.9499459408314671,,1e-05,,
164,1e-05,,4.052749524443647e-05,3.7311428571444,,1680043790.1695786,,2.8657266711846585e-05,0.0015215188032016158,,2.0263747622218232e-05,0.9499450525787045,81.03151087574133,,31135.529378652573,,0.002054821699857712,,1e-05,0.9499450525787045,0.99,,0.01,0.01,,0.99,0.99,0.01,52235,0.9499450525787045,,1e-05,,
165,1e-05,,4.053350964922347e-05,3.7523571428587306,,1680043956.6031418,,2.8661519538256274e-05,0.0017586109461262822,,2.0266754824611732e-05,0.9499444260782058,84.51033785942546,,31301.962941884995,,0.002192088635638356,,1e-05,0.9499444260782058,0.99,,0.01,0.01,,0.99,0.99,0.01,52532,0.9499444260782058,,1e-05,,
166,1e-05,,4.053837435344341e-05,3.769428571430195,,1680044093.513214,,2.8664959403598655e-05,0.0015446156030520797,,2.02691871767217e-05,0.9499439193381829,88.65921227385265,,31438.873014211655,,0.000840040622279048,,1e-05,0.9499439193381829,0.99,,0.01,0.01,,0.99,0.99,0.01,52771,0.9499439193381829,,1e-05,,
167,1e-05,,4.0553059342968015e-05,3.8205000000017315,,1680044491.1649191,,2.8675343259273157e-05,0.001752682845108211,,2.0276529671484004e-05,0.9499423896517741,92.8113276221843,,31836.52471923828,,0.0007248492911458015,,1e-05,0.9499423896517741,0.99,,0.01,0.01,,0.99,0.99,0.01,53486,0.9499423896517741,,1e-05,,
168,1e-05,,4.055622738674701e-05,3.831428571430326,,1680044578.7065513,,2.867758340451238e-05,0.0015266678528860211,,2.02781136933735e-05,0.9499420596472138,84.39103429648064,,31924.066351413727,,0.0011207966599613428,,1e-05,0.9499420596472138,0.99,,0.01,0.01,,0.99,0.99,0.01,53639,0.9499420596472138,,1e-05,,
169,1e-05,,4.055770054997745e-05,3.8365000000017653,,1680044621.2878578,,2.867862508822242e-05,0.0017927659209817648,,2.027885027498872e-05,0.9499419061927107,99.6599105557529,,31966.647657871246,,0.0007203260320238769,,1e-05,0.9499419061927107,0.99,,0.01,0.01,,0.99,0.99,0.01,53710,0.9499419061927107,,1e-05,,
170,1e-05,,4.05577628849436e-05,3.8367142857160514,,1680044623.0548298,,2.867866916569969e-05,0.001730581745505333,,2.0278881442471795e-05,0.949941899699485,81.87074655897065,,31968.41462993622,,0.0007509796414524317,,1e-05,0.949941899699485,0.99,,0.01,0.01,,0.99,0.99,0.01,53713,0.949941899699485,,1e-05,,
171,1e-05,,4.05635711038481e-05,3.856642857144665,,1680044776.1544533,,2.8682776196673678e-05,0.0018217813922092319,,2.0281785551924048e-05,0.9499412946766824,84.2596630031075,,32121.514253377914,,0.003174637444317341,,1e-05,0.9499412946766824,0.99,,0.01,0.01,,0.99,0.99,0.01,53992,0.9499412946766824,,1e-05,,
172,1e-05,,4.05726659356644e-05,3.8876428571447303,,1680045018.829018,,2.8689207213924736e-05,0.0017475418280810118,,2.0286332967832195e-05,0.9499403472983683,77.1547451729669,,32364.188818216324,,0.0003789836191572249,,1e-05,0.9499403472983683,0.99,,0.01,0.01,,0.99,0.99,0.01,54426,0.9499403472983683,,1e-05,,
173,1e-05,,4.057721949678883e-05,3.9030714285733343,,1680045139.1950977,,2.8692427067874367e-05,0.0015909262001514435,,2.028860974839441e-05,0.9499398729690844,75.63592082250742,,32484.554897785187,,0.0012758589582517743,,1e-05,0.9499398729690844,0.99,,0.01,0.01,,0.99,0.99,0.01,54642,0.9499398729690844,,1e-05,,
174,1e-05,,4.058257605496878e-05,3.921142857144801,,1680045283.8974025,,2.869621472648723e-05,0.0015675711911171675,,2.0291288027484387e-05,0.9499393149942741,82.27388565144972,,32629.257202625275,,0.0098376190289855,,1e-05,0.9499393149942741,0.99,,0.01,0.01,,0.99,0.99,0.01,54895,0.9499393149942741,,1e-05,,
175,1e-05,,4.059692362184367e-05,3.9691428571449023,,1680045662.1106105,,2.8706359988317993e-05,0.0015719467774033546,,2.029846181092183e-05,0.9499378204560579,99.43026458421788,,33007.4704105854,,0.0005848387954756618,,1e-05,0.9499378204560579,0.99,,0.01,0.01,,0.99,0.99,0.01,55567,0.9499378204560579,,1e-05,,
176,1e-05,,4.0599999262347125e-05,3.9793571428592096,,1680045743.4401217,,2.8708534794574477e-05,0.0017478873487561941,,2.029999963117356e-05,0.9499375000768387,99.90733594688717,,33088.79992175102,,0.0008430397137999535,,1e-05,0.9499375000768387,0.99,,0.01,0.01,,0.99,0.99,0.01,55710,0.9499375000768387,,1e-05,,
177,1e-05,,4.060258631532207e-05,3.9879285714306563,,1680045813.1427085,,2.8710364117276343e-05,0.0019586682319641113,,2.030129315766103e-05,0.949937230592154,78.55189580049287,,33158.50250864029,,0.000917531899176538,,1e-05,0.949937230592154,0.99,,0.01,0.01,,0.99,0.99,0.01,55830,0.949937230592154,,1e-05,,
178,1e-05,,4.06054385398753e-05,3.9973571428592476,,1680045889.1482706,,2.8712380944599405e-05,0.0017044576816260815,,2.0302719269937647e-05,0.9499369334854296,78.89915947757179,,33234.50807070732,,0.0009861730504781008,,1e-05,0.9499369334854296,0.99,,0.01,0.01,,0.99,0.99,0.01,55962,0.9499369334854296,,1e-05,,
179,1e-05,,4.062636204214704e-05,4.065857142856872,,1680046981.7231393,,2.8727176094941927e-05,0.0015602806815877557,,2.0313181021073518e-05,0.949934753953943,121.44963806086866,,34327.08293938637,,0.0005574008100666106,,1e-05,0.949934753953943,0.99,,0.01,0.01,,0.99,0.99,0.01,56921,0.949934753953943,,1e-05,,
180,1e-05,,4.0636701996543796e-05,4.0992857142853065,,1680047233.1785266,,2.873448754681303e-05,0.0015423058066517115,,2.0318350998271895e-05,0.94993367687536,125.21991748132574,,34578.538326740265,,0.0003389695193618536,,1e-05,0.94993367687536,0.99,,0.01,0.01,,0.99,0.99,0.01,57389,0.94993367687536,,1e-05,,
181,1e-05,,4.063976706984371e-05,4.109142857142409,,1680047310.376131,,2.8736654880928234e-05,0.0017910178285092115,,2.031988353492185e-05,0.9499333575968912,153.5152841257019,,34655.735931158066,,0.0026789726689457893,,1e-05,0.9499333575968912,0.99,,0.01,0.01,,0.99,0.99,0.01,57527,0.9499333575968912,,1e-05,,
182,1e-05,,4.06439544297493e-05,4.122571428570925,,1680047412.0129926,,2.8739615791512746e-05,0.0016851612599566579,,2.0321977214874647e-05,0.9499329214135678,84.10601352770571,,34757.372792720795,,0.003650920931249857,,1e-05,0.9499329214135678,0.99,,0.01,0.01,,0.99,0.99,0.01,57715,0.9499329214135678,,1e-05,,
183,1e-05,,4.0646835700245574e-05,4.131785714285173,,1680047487.4654589,,2.874165315741909e-05,0.001469457522034645,,2.032341785012278e-05,0.9499326212812244,99.53634725264696,,34832.82525897026,,0.0010545196710154414,,1e-05,0.9499326212812244,0.99,,0.01,0.01,,0.99,0.99,0.01,57844,0.9499326212812244,,1e-05,,
184,1e-05,,4.065817667811934e-05,4.1678571428564535,,1680047766.9448233,,2.874967243977892e-05,0.0013956193579360843,,2.0329088339059668e-05,0.9499314399293626,86.51498966687625,,35112.3046233654,,0.0017019317019730806,,1e-05,0.9499314399293626,0.99,,0.01,0.01,,0.99,0.99,0.01,58349,0.9499314399293626,,1e-05,,
185,1e-05,,4.066831993144722e-05,4.199857142856322,,1680048016.7658236,,2.8756844802990354e-05,0.0015325270360335708,,2.0334159965723605e-05,0.9499303833404742,84.45649474493092,,35362.125623703,,0.0021325068082660437,,1e-05,0.9499303833404742,0.99,,0.01,0.01,,0.99,0.99,0.01,58797,0.9499303833404742,,1e-05,,
186,1e-05,,4.06739227646452e-05,4.2174285714276785,,1680048147.9921334,,2.8760806604338503e-05,0.0016563718672841787,,2.0336961382322597e-05,0.9499297997120161,93.34047777078058,,35493.35193347931,,0.0036950097419321537,,1e-05,0.9499297997120161,0.99,,0.01,0.01,,0.99,0.99,0.01,59043,0.9499297997120161,,1e-05,,
187,1e-05,,4.068473803929583e-05,4.251142857141826,,1680048410.1435328,,2.8768454158384358e-05,0.001379178836941719,,2.034236901964791e-05,0.9499286731209067,129.79596075027473,,35755.50333285332,,0.000732258427888155,,1e-05,0.9499286731209067,0.99,,0.01,0.01,,0.99,0.99,0.01,59515,0.9499286731209067,,1e-05,,
188,1e-05,,4.0688654554081645e-05,4.263285714284633,,1680048484.8344066,,2.8771223552548028e-05,0.0014843354001641273,,2.034432727704082e-05,0.9499282651506165,122.07590069302458,,35830.19420671463,,0.0004826040822081268,,1e-05,0.9499282651506165,0.99,,0.01,0.01,,0.99,0.99,0.01,59685,0.9499282651506165,,1e-05,,
189,1e-05,,4.069017808919182e-05,4.267999999998899,,1680048513.738371,,2.877230085455581e-05,0.0015808892203494906,,2.0345089044595908e-05,0.9499281064490425,128.61229742399516,,35859.09817099571,,0.0008122966391965747,,1e-05,0.9499281064490425,0.99,,0.01,0.01,,0.99,0.99,0.01,59751,0.9499281064490425,,1e-05,,
190,1e-05,,4.069582498820128e-05,4.285428571427399,,1680048620.601065,,2.8776293815138073e-05,0.0016550030559301376,,2.0347912494100635e-05,0.9499275182303957,158.6920600428773,,35965.96086502075,,0.0012550036190077662,,1e-05,0.9499275182303957,0.99,,0.01,0.01,,0.99,0.99,0.01,59995,0.9499275182303957,,1e-05,,
191,1e-05,,4.069800662819053e-05,4.292142857141657,,1680048661.7599583,,2.877783646756858e-05,0.0015900284051895142,,2.0349003314095263e-05,0.9499272909762301,121.66139277494234,,36007.11975836754,,0.0009386382298544049,,1e-05,0.9499272909762301,0.99,,0.01,0.01,,0.99,0.99,0.01,60089,0.9499272909762301,,1e-05,,
192,1e-05,,4.070985567030874e-05,4.328428571427223,,1680048883.3019054,,2.8786215005600927e-05,0.0014416599879041314,,2.0354927835154365e-05,0.9499260567010095,136.88188205559655,,36228.66170549393,,0.0014636364066973329,,1e-05,0.9499260567010095,0.99,,0.01,0.01,,0.99,0.99,0.01,60597,0.9499260567010095,,1e-05,,
193,1e-05,,4.071079294858191e-05,4.331285714284354,,1680048900.7183166,,2.878687776142375e-05,0.0015033185482025146,,2.0355396474290953e-05,0.949925959067856,173.01131602293788,,36246.07811665535,,0.0011077860835939646,,1e-05,0.949925959067856,0.99,,0.01,0.01,,0.99,0.99,0.01,60637,0.949925959067856,,1e-05,,
194,1e-05,,4.0713326502711235e-05,4.338999999998608,,1680048952.0072873,,2.8788669254729095e-05,0.0016390890814363956,,2.0356663251355614e-05,0.9499256951559676,100.30002244390641,,36297.3670873642,,0.0006093005649745464,,1e-05,0.9499256951559676,0.99,,0.01,0.01,,0.99,0.99,0.01,60745,0.9499256951559676,,1e-05,,
195,1e-05,,4.072064752123379e-05,4.361214285712802,,1680049119.5379317,,2.8793845996571588e-05,0.001948364544659853,,2.0360323760616893e-05,0.9499249325498714,117.90219570533839,,36464.897731781006,,0.0009949735831469297,,1e-05,0.9499249325498714,0.99,,0.01,0.01,,0.99,0.99,0.01,61056,0.9499249325498714,,1e-05,,
196,1e-05,,4.072204058868851e-05,4.365428571427071,,1680049149.236728,,2.8794831044015473e-05,0.0016239004908129573,,2.0361020294344252e-05,0.9499247874386783,106.09868503910499,,36494.596528053284,,0.0027310342993587255,,1e-05,0.9499247874386783,0.99,,0.01,0.01,,0.99,0.99,0.01,61115,0.9499247874386783,,1e-05,,
197,1e-05,,4.072988100586513e-05,4.389071428569831,,1680049331.4636111,,2.880037505616839e-05,0.0016293268417939544,,2.0364940502932563e-05,0.9499239707285557,72.0444063711362,,36676.82341122627,,0.0008986518951132894,,1e-05,0.9499239707285557,0.99,,0.01,0.01,,0.99,0.99,0.01,61446,0.9499239707285557,,1e-05,,
198,1e-05,,4.0730379822971474e-05,4.3905714285698245,,1680049342.4840481,,2.8800727773126857e-05,0.0015717318747192621,,2.0365189911485733e-05,0.9499239187684404,96.71846343308272,,36687.843848228455,,0.0006114490097388625,,1e-05,0.9499239187684404,0.99,,0.01,0.01,,0.99,0.99,0.01,61467,0.9499239187684404,,1e-05,,
199,1e-05,,4.077379577689695e-05,4.519214285712153,,1680050336.7956748,,2.8831427488559243e-05,0.0014475230127573013,,2.0386897888448472e-05,0.9499193962732398,138.13788405164928,,37682.1554749012,,0.001028892700560391,,1e-05,0.9499193962732398,0.99,,0.01,0.01,,0.99,0.99,0.01,63268,0.9499193962732398,,1e-05,,
200,1e-05,,4.077972506106465e-05,4.536499999997797,,1680050545.5326896,,2.883562012560181e-05,0.0016885896911844611,,2.0389862530532323e-05,0.9499187786394724,167.26079093036924,,37890.89248967171,,0.005916595458984375,,1e-05,0.9499187786394724,0.99,,0.01,0.01,,0.99,0.99,0.01,63510,0.9499187786394724,,1e-05,,
201,1e-05,,4.0782575288548444e-05,4.544785714283477,,1680050630.1670492,,2.8837635540783522e-05,0.0016024051001295447,,2.039128764427422e-05,0.9499184817407762,173.8560678194814,,37975.52684926987,,0.0019931322894990444,,1e-05,0.9499184817407762,0.99,,0.01,0.01,,0.99,0.99,0.01,63626,0.9499184817407762,,1e-05,,
202,1e-05,,4.078419910058757e-05,4.549499999997743,,1680050679.765986,,2.883878374928776e-05,0.0013189064338803291,,2.039209955029378e-05,0.9499183125936888,201.15538625234115,,38025.125786066055,,0.0006775797228328884,,1e-05,0.9499183125936888,0.99,,0.01,0.01,,0.99,0.99,0.01,63692,0.9499183125936888,,1e-05,,
203,1e-05,,4.0785652378924655e-05,4.553714285712012,,1680050722.534554,,2.8839811372254864e-05,0.0016988149145618081,,2.0392826189462324e-05,0.9499181612105286,202.75467571722814,,38067.894354104996,,0.0027376653160899878,,1e-05,0.9499181612105286,0.99,,0.01,0.01,,0.99,0.99,0.01,63751,0.9499181612105286,,1e-05,,
204,1e-05,,4.078782218925569e-05,4.5599999999977,,1680050787.378328,,2.884134565985383e-05,0.0015712815802544355,,2.0393911094627842e-05,0.9499179351886191,192.2782265943381,,38132.73812818527,,0.001002969453111291,,1e-05,0.9499179351886191,0.99,,0.01,0.01,,0.99,0.99,0.01,63839,0.9499179351886191,,1e-05,,
205,1e-05,,4.079001979621743e-05,4.566357142854817,,1680050853.9498093,,2.8842899602638858e-05,0.001650054706260562,,2.039500989810871e-05,0.9499177062712273,191.099653093564,,38199.30960941315,,0.000676769413985312,,1e-05,0.9499177062712273,0.99,,0.01,0.01,,0.99,0.99,0.01,63928,0.9499177062712273,,1e-05,,
206,1e-05,,4.07945480858617e-05,4.579428571426192,,1680050988.2178626,,2.8846101586953498e-05,0.0016082623042166233,,2.0397274042930846e-05,0.9499172345743894,173.1122113356831,,38333.577662706375,,0.0006860672729089856,,1e-05,0.9499172345743894,0.99,,0.01,0.01,,0.99,0.99,0.01,64111,0.9499172345743894,,1e-05,,
207,1e-05,,4.0794994176604975e-05,4.580714285711901,,1680051000.7841313,,2.8846417020743094e-05,0.0015185404336079955,,2.0397497088302484e-05,0.9499171881066036,193.55369421233578,,38346.143931388855,,0.0014106326270848513,,1e-05,0.9499171881066036,0.99,,0.01,0.01,,0.99,0.99,0.01,64129,0.9499171881066036,,1e-05,,
208,1e-05,,4.080768550330803e-05,4.617142857140323,,1680051391.4830058,,2.8855391143917078e-05,0.0017421310767531395,,2.0403842751654013e-05,0.9499158660934054,173.47426671744307,,38736.84280586243,,0.00046544597717002034,,1e-05,0.9499158660934054,0.99,,0.01,0.01,,0.99,0.99,0.01,64639,0.9499158660934054,,1e-05,,
209,1e-05,,4.0833369734633155e-05,4.689999999997166,,1680052120.6599965,,2.8873552638056637e-05,0.0016650755424052477,,2.0416684867316574e-05,0.9499131906526423,200.12833229211557,,39466.01979660988,,0.0014961010310798883,,1e-05,0.9499131906526423,0.99,,0.01,0.01,,0.99,0.99,0.01,65659,0.9499131906526423,,1e-05,,
210,1e-05,,4.0840006355971666e-05,4.708642857139947,,1680052320.7879376,,2.8878245438009265e-05,0.0017001570668071508,,2.042000317798583e-05,0.9499124993379195,176.46925822914343,,39666.14773774147,,0.0012637225445359945,,1e-05,0.9499124993379195,0.99,,0.01,0.01,,0.99,0.99,0.01,65920,0.9499124993379195,,1e-05,,
211,1e-05,,4.084015917392308e-05,4.7090714285685165,,1680052324.3365142,,2.8878353496618997e-05,0.0017028521979227662,,2.0420079586961537e-05,0.949912483419383,190.60848183357348,,39669.69631433487,,0.0023633232340216637,,1e-05,0.949912483419383,0.99,,0.01,0.01,,0.99,0.99,0.01,65926,0.949912483419383,,1e-05,,
212,1e-05,,4.0842198960625454e-05,4.714785714282779,,1680052375.388317,,2.8879795843628417e-05,0.0023541718255728483,,2.0421099480312724e-05,0.9499122709416015,81.66786190968298,,39720.74811720848,,0.005349903367459774,,1e-05,0.9499122709416015,0.99,,0.01,0.01,,0.99,0.99,0.01,66006,0.9499122709416015,,1e-05,,
213,1e-05,,4.085323025855359e-05,4.745571428568367,,1680052661.6302927,,2.888759614919869e-05,0.0014915118226781487,,2.042661512927679e-05,0.9499111218480673,174.8202083424901,,40006.990092754364,,0.0005357147892937064,,1e-05,0.9499111218480673,0.99,,0.01,0.01,,0.99,0.99,0.01,66437,0.9499111218480673,,1e-05,,
214,1e-05,,4.086404888913047e-05,4.775571428568243,,1680052933.0928369,,2.889524607624276e-05,0.0014888020232319832,,2.043202444456523e-05,0.9499099949073821,191.42992168686465,,40278.45263695717,,0.0017858956707641482,,1e-05,0.9499099949073821,0.99,,0.01,0.01,,0.99,0.99,0.01,66857,0.9499099949073821,,1e-05,,
215,1e-05,,4.0869613356823066e-05,4.790928571425323,,1680053061.2509148,,2.8899180749081886e-05,0.001850872882641852,,2.043480667841153e-05,0.9499094152753309,80.23897171682792,,40406.610714912415,,0.0011694508139044046,,1e-05,0.9499094152753309,0.99,,0.01,0.01,,0.99,0.99,0.01,67072,0.9499094152753309,,1e-05,,
216,1e-05,,4.088165715020439e-05,4.823999999996616,,1680053353.3849647,,2.8907696997053026e-05,0.0013421988114714622,,2.044082857510219e-05,0.9499081607135204,198.54565309101068,,40698.74476480484,,0.00047424432705156505,,1e-05,0.9499081607135204,0.99,,0.01,0.01,,0.99,0.99,0.01,67535,0.9499081607135204,,1e-05,,
217,1e-05,,4.088662335753834e-05,4.837571428567989,,1680053465.579356,,2.8911208635935644e-05,0.0015408274484798312,,2.0443311678769166e-05,0.9499076434002564,202.8662464734146,,40810.93915605545,,0.0007749050855636597,,1e-05,0.9499076434002564,0.99,,0.01,0.01,,0.99,0.99,0.01,67725,0.9499076434002564,,1e-05,,
218,1e-05,,4.090792525627539e-05,4.895357142853466,,1680053934.4444146,,2.8926271352984764e-05,0.001190666458569467,,2.0453962628137693e-05,0.9499054244524713,172.46146160071746,,41279.80421471596,,0.0004729826468974352,,1e-05,0.9499054244524713,0.99,,0.01,0.01,,0.99,0.99,0.01,68534,0.9499054244524713,,1e-05,,
219,1e-05,,4.091049633743537e-05,4.902285714282009,,1680053989.791453,,2.8928089381907964e-05,0.0014375224709510803,,2.0455248168717682e-05,0.9499051566315171,198.81395053186455,,41335.151252985,,0.0007124504772946239,,1e-05,0.9499051566315171,0.99,,0.01,0.01,,0.99,0.99,0.01,68631,0.9499051566315171,,1e-05,,
220,1e-05,,4.0912141561504134e-05,4.906714285710562,,1680054022.3050008,,2.8929252731003558e-05,0.0016175085911527276,,2.0456070780752064e-05,0.9499049852540099,136.02995719878064,,41367.66480088234,,0.001056272187270224,,1e-05,0.9499049852540099,0.99,,0.01,0.01,,0.99,0.99,0.01,68693,0.9499049852540099,,1e-05,,
221,1e-05,,4.092621307573391e-05,4.944428571424693,,1680054332.444381,,2.8939202794136998e-05,0.0013909214176237583,,2.0463106537866952e-05,0.9499035194712777,178.93569051250802,,41677.80418109894,,0.0006709245499223471,,1e-05,0.9499035194712777,0.99,,0.01,0.01,,0.99,0.99,0.01,69221,0.9499035194712777,,1e-05,,
222,1e-05,,4.0926560873943346e-05,4.94535714285326,,1680054339.0719736,,2.8939448724609372e-05,0.00136194983497262,,2.046328043697167e-05,0.9499034832422976,200.69289220689512,,41684.43177366257,,0.0005820699734613299,,1e-05,0.9499034832422976,0.99,,0.01,0.01,,0.99,0.99,0.01,69234,0.9499034832422976,,1e-05,,
223,1e-05,,4.094211817296278e-05,4.986714285710233,,1680054659.1188087,,2.895044939624296e-05,0.0015697942581027746,,2.0471059086481385e-05,0.9499018626903163,178.46048828730102,,42004.478608846664,,0.0012678727507591248,,1e-05,0.9499018626903163,0.99,,0.01,0.01,,0.99,0.99,0.01,69813,0.9499018626903163,,1e-05,,
224,1e-05,,4.094906507783066e-05,5.005071428571408,,1680055696.7527282,,2.89553615997833e-05,0.0015136891743168235,,2.0474532538915327e-05,0.9499011390543926,90.76047063828051,,43042.11252832413,,0.0010505237150937319,,1e-05,0.9499011390543926,0.99,,0.01,0.01,,0.99,0.99,0.01,70070,0.9499011390543926,,1e-05,,
225,1e-05,,4.095785931299683e-05,5.02821428571417,,1680055928.356269,,2.8961580063104645e-05,0.0016113057499751449,,2.0478929656498413e-05,0.9499002229882294,199.5284892373083,,43273.71606898308,,0.004656683187931776,,1e-05,0.9499002229882294,0.99,,0.01,0.01,,0.99,0.99,0.01,70394,0.9499002229882294,,1e-05,,
226,1e-05,,4.096915530272555e-05,5.057785714285477,,1680056227.8976097,,2.8969567534042036e-05,0.0017115194350481033,,2.048457765136277e-05,0.9498990463226327,195.04084277178254,,43573.25740981102,,0.0018710688455030322,,1e-05,0.9498990463226327,0.99,,0.01,0.01,,0.99,0.99,0.01,70808,0.9498990463226327,,1e-05,,
227,1e-05,,4.098318915821248e-05,5.094285714285327,,1680056595.965268,,2.8979490968423037e-05,0.001860340009443462,,2.0491594579106237e-05,0.9498975844626861,201.0680483389426,,43941.32506799698,,0.0005079619004391134,,1e-05,0.9498975844626861,0.99,,0.01,0.01,,0.99,0.99,0.01,71319,0.9498975844626861,,1e-05,,
228,1e-05,,4.0996768648523586e-05,5.129357142856612,,1680056921.4771264,,2.8989093118107077e-05,0.0013916066382080317,,2.049838432426179e-05,0.9498961699324454,193.37789484762862,,44266.836926460266,,0.0004201176925562322,,1e-05,0.9498961699324454,0.99,,0.01,0.01,,0.99,0.99,0.01,71810,0.9498961699324454,,1e-05,,
229,1e-05,,4.099968467770347e-05,5.136857142856581,,1680056986.5363078,,2.8991155062114306e-05,0.0013083406956866384,,2.049984233885173e-05,0.9498958661794058,192.97335761113925,,44331.89610791206,,0.004010090138763189,,1e-05,0.9498958661794058,0.99,,0.01,0.01,,0.99,0.99,0.01,71915,0.9498958661794058,,1e-05,,
230,1e-05,,4.1009882583062244e-05,5.162999999999331,,1680057232.1718085,,2.89983660701474e-05,0.0018263461533933878,,2.050494129153112e-05,0.9498948038975976,202.35209010601503,,44577.53160858154,,0.0009198446641676128,,1e-05,0.9498948038975976,0.99,,0.01,0.01,,0.99,0.99,0.01,72281,0.9498948038975976,,1e-05,,
231,1e-05,,4.102440389577864e-05,5.199999999999179,,1680057560.0827944,,2.900863418884089e-05,0.0016794910188764334,,2.0512201947889315e-05,0.9498932912608563,186.06349533551546,,44905.4425945282,,0.0006735304486937821,,1e-05,0.9498932912608563,0.99,,0.01,0.01,,0.99,0.99,0.01,72799,0.9498932912608563,,1e-05,,
232,1e-05,,4.102493841769305e-05,5.201357142856316,,1680057570.3537352,,2.9009012152911266e-05,0.0017468613805249333,,2.0512469208846523e-05,0.9498932355814903,195.67389477473344,,44915.71353530884,,0.0012777450028806925,,1e-05,0.9498932355814903,0.99,,0.01,0.01,,0.99,0.99,0.01,72818,0.9498932355814903,,1e-05,,
233,1e-05,,4.1026430459136194e-05,5.205142857142015,,1680057602.3655238,,2.9010067185533522e-05,0.0017366452375426888,,2.0513215229568094e-05,0.9498930801605066,83.81072709261463,,44947.72532391548,,0.00033271629945375025,,1e-05,0.9498930801605066,0.99,,0.01,0.01,,0.99,0.99,0.01,72871,0.9498930801605066,,1e-05,,
