"Step","x-250px - train_loss","x-250px - train_loss__MIN","x-250px - train_loss__MAX"
"17651","0.013007748872041702","0.013007748872041702","0.013007748872041702"
"17698","0.012005332857370377","0.012005332857370377","0.012005332857370377"
"17701","0.012230546213686466","0.012230546213686466","0.012230546213686466"
"17727","0.012755761854350567","0.012755761854350567","0.012755761854350567"
"17735","0.012516847811639309","0.012516847811639309","0.012516847811639309"
"17768","0.011500518769025803","0.011500518769025803","0.011500518769025803"
"17771","0.01140503492206335","0.01140503492206335","0.01140503492206335"
"17835","0.011665585450828075","0.011665585450828075","0.011665585450828075"
"17873","0.013127041980624199","0.013127041980624199","0.013127041980624199"
"17880","0.013393115252256393","0.013393115252256393","0.013393115252256393"
"17948","0.01250587310642004","0.01250587310642004","0.01250587310642004"
"17997","0.012463618069887161","0.012463618069887161","0.012463618069887161"
"18025","0.01263813953846693","0.01263813953846693","0.01263813953846693"
"18038","0.013939116150140762","0.013939116150140762","0.013939116150140762"
"18052","0.01305470708757639","0.01305470708757639","0.01305470708757639"
"18083","0.01359579712152481","0.01359579712152481","0.01359579712152481"
"18090","0.013807992450892925","0.013807992450892925","0.013807992450892925"
"18097","0.013246669434010983","0.013246669434010983","0.013246669434010983"
"18184","0.013777142390608788","0.013777142390608788","0.013777142390608788"
"18190","0.013300939463078976","0.013300939463078976","0.013300939463078976"
"18202","0.012142177671194077","0.012142177671194077","0.012142177671194077"
"18241","0.012904091738164425","0.012904091738164425","0.012904091738164425"
"18251","0.012949642725288868","0.012949642725288868","0.012949642725288868"
"18256","0.01364019513130188","0.01364019513130188","0.01364019513130188"
"18273","0.013076025061309338","0.013076025061309338","0.013076025061309338"
"18333","0.011904863640666008","0.011904863640666008","0.011904863640666008"
"18334","0.011705307289958","0.011705307289958","0.011705307289958"
"18356","0.012183478102087975","0.012183478102087975","0.012183478102087975"
"18364","0.011862163431942463","0.011862163431942463","0.011862163431942463"
"18369","0.012037192471325397","0.012037192471325397","0.012037192471325397"
"18388","0.011339346878230572","0.011339346878230572","0.011339346878230572"
"18390","0.011290175840258598","0.011290175840258598","0.011290175840258598"
"18400","0.01118546538054943","0.01118546538054943","0.01118546538054943"
"18414","0.012514916248619556","0.012514916248619556","0.012514916248619556"
"18415","0.012905672192573547","0.012905672192573547","0.012905672192573547"
"18435","0.012445615604519844","0.012445615604519844","0.012445615604519844"
"18450","0.011571318842470646","0.011571318842470646","0.011571318842470646"
"18463","0.012020627036690712","0.012020627036690712","0.012020627036690712"
"18473","0.013164198957383633","0.013164198957383633","0.013164198957383633"
"18493","0.013888777233660221","0.013888777233660221","0.013888777233660221"
"18506","0.01333517674356699","0.01333517674356699","0.01333517674356699"
"18513","0.014270089566707611","0.014270089566707611","0.014270089566707611"
"18519","0.01351741049438715","0.01351741049438715","0.01351741049438715"
"18540","0.0136045441031456","0.0136045441031456","0.0136045441031456"
"18565","0.013617251068353653","0.013617251068353653","0.013617251068353653"
"18607","0.012514599598944187","0.012514599598944187","0.012514599598944187"
"18625","0.011898824945092201","0.011898824945092201","0.011898824945092201"
"18640","0.011385571211576462","0.011385571211576462","0.011385571211576462"
"18658","0.011974741704761982","0.011974741704761982","0.011974741704761982"
"18672","0.012577656656503677","0.012577656656503677","0.012577656656503677"
"18701","0.012049192562699318","0.012049192562699318","0.012049192562699318"
"18741","0.012395806610584259","0.012395806610584259","0.012395806610584259"
"18742","0.0124870166182518","0.0124870166182518","0.0124870166182518"
"18759","0.012558570131659508","0.012558570131659508","0.012558570131659508"
"18783","0.012599277310073376","0.012599277310073376","0.012599277310073376"
"18814","0.013688120990991592","0.013688120990991592","0.013688120990991592"
"18823","0.013155227527022362","0.013155227527022362","0.013155227527022362"
"18845","0.01314840093255043","0.01314840093255043","0.01314840093255043"
"18904","0.012718729674816132","0.012718729674816132","0.012718729674816132"
"18915","0.012703287415206432","0.012703287415206432","0.012703287415206432"
"18943","0.012985422275960445","0.012985422275960445","0.012985422275960445"
"18953","0.01249610260128975","0.01249610260128975","0.01249610260128975"
"18963","0.012540384195744991","0.012540384195744991","0.012540384195744991"
"18985","0.013357295654714108","0.013357295654714108","0.013357295654714108"
"19001","0.012515256181359291","0.012515256181359291","0.012515256181359291"
"19021","0.011685998179018497","0.011685998179018497","0.011685998179018497"
"19033","0.011303824372589588","0.011303824372589588","0.011303824372589588"
"19037","0.011685730889439583","0.011685730889439583","0.011685730889439583"
"19059","0.012594739906489849","0.012594739906489849","0.012594739906489849"
"19070","0.012081007473170757","0.012081007473170757","0.012081007473170757"
"19091","0.012003417126834393","0.012003417126834393","0.012003417126834393"
"19212","0.013253084383904934","0.013253084383904934","0.013253084383904934"
"19227","0.013228689320385456","0.013228689320385456","0.013228689320385456"
"19246","0.01331359427422285","0.01331359427422285","0.01331359427422285"
"19265","0.012955128215253353","0.012955128215253353","0.012955128215253353"
"19267","0.012891233898699284","0.012891233898699284","0.012891233898699284"
"19277","0.012972015887498856","0.012972015887498856","0.012972015887498856"
"19318","0.01239241473376751","0.01239241473376751","0.01239241473376751"
"19321","0.01271394919604063","0.01271394919604063","0.01271394919604063"
"19326","0.012912026606500149","0.012912026606500149","0.012912026606500149"
"19365","0.012761377729475498","0.012761377729475498","0.012761377729475498"
"19376","0.01267585065215826","0.01267585065215826","0.01267585065215826"
"19377","0.012484447099268436","0.012484447099268436","0.012484447099268436"
"19408","0.012689581140875816","0.012689581140875816","0.012689581140875816"
"19476","0.011246373876929283","0.011246373876929283","0.011246373876929283"
"19479","0.011605765670537949","0.011605765670537949","0.011605765670537949"
"19488","0.01180303655564785","0.01180303655564785","0.01180303655564785"
"19515","0.012381334789097309","0.012381334789097309","0.012381334789097309"
"19516","0.012228727340698242","0.012228727340698242","0.012228727340698242"
"19526","0.011821246705949306","0.011821246705949306","0.011821246705949306"
"19529","0.011821339838206768","0.011821339838206768","0.011821339838206768"
"19537","0.011933899484574795","0.011933899484574795","0.011933899484574795"
"19540","0.011986982077360153","0.011986982077360153","0.011986982077360153"
"19546","0.012171050533652306","0.012171050533652306","0.012171050533652306"
"19592","0.012247717939317226","0.012247717939317226","0.012247717939317226"
"19597","0.011731503531336784","0.011731503531336784","0.011731503531336784"
"19673","0.012898544780910015","0.012898544780910015","0.012898544780910015"
"19701","0.014799793250858784","0.014799793250858784","0.014799793250858784"
"19709","0.014545290730893612","0.014545290730893612","0.014545290730893612"
"19718","0.014522021636366844","0.014522021636366844","0.014522021636366844"
"19729","0.013865132816135883","0.013865132816135883","0.013865132816135883"
"19743","0.012863115407526493","0.012863115407526493","0.012863115407526493"
"19750","0.01268657948821783","0.01268657948821783","0.01268657948821783"
"19761","0.012227009981870651","0.012227009981870651","0.012227009981870651"
"19767","0.011731668375432491","0.011731668375432491","0.011731668375432491"
"19776","0.011894489638507366","0.011894489638507366","0.011894489638507366"
"19799","0.012806948274374008","0.012806948274374008","0.012806948274374008"
"19811","0.013350484892725945","0.013350484892725945","0.013350484892725945"
"19847","0.011400102637708187","0.011400102637708187","0.011400102637708187"
"19849","0.011540190316736698","0.011540190316736698","0.011540190316736698"
"19877","0.011760777793824673","0.011760777793824673","0.011760777793824673"
"19942","0.011897940188646317","0.011897940188646317","0.011897940188646317"
"19992","0.012058301828801632","0.012058301828801632","0.012058301828801632"
"20028","0.014094213955104351","0.014094213955104351","0.014094213955104351"
"20057","0.014635640196502209","0.014635640196502209","0.014635640196502209"
"20095","0.013389360159635544","0.013389360159635544","0.013389360159635544"
"20128","0.012140369042754173","0.012140369042754173","0.012140369042754173"
"20144","0.01268076617270708","0.01268076617270708","0.01268076617270708"
"20174","0.014588546007871628","0.014588546007871628","0.014588546007871628"
"20182","0.014493518508970737","0.014493518508970737","0.014493518508970737"
"20271","0.011883745901286602","0.011883745901286602","0.011883745901286602"
"20290","0.0114851463586092","0.0114851463586092","0.0114851463586092"
"20295","0.01107012014836073","0.01107012014836073","0.01107012014836073"
"20299","0.01137252151966095","0.01137252151966095","0.01137252151966095"
"20301","0.011072120629251003","0.011072120629251003","0.011072120629251003"
"20344","0.012554953806102276","0.012554953806102276","0.012554953806102276"
"20374","0.012208330444991589","0.012208330444991589","0.012208330444991589"
"20375","0.012342792004346848","0.012342792004346848","0.012342792004346848"
"20424","0.013968567363917828","0.013968567363917828","0.013968567363917828"
"20476","0.014672848396003246","0.014672848396003246","0.014672848396003246"
"20479","0.014151016250252724","0.014151016250252724","0.014151016250252724"
"20510","0.013791587203741074","0.013791587203741074","0.013791587203741074"
"20537","0.015263189561665058","0.015263189561665058","0.015263189561665058"
"20564","0.014235875569283962","0.014235875569283962","0.014235875569283962"
"20577","0.014754761010408401","0.014754761010408401","0.014754761010408401"
"20580","0.014434271492064","0.014434271492064","0.014434271492064"
"20645","0.011987845413386822","0.011987845413386822","0.011987845413386822"
"20675","0.012063223868608475","0.012063223868608475","0.012063223868608475"
"20699","0.011258391663432121","0.011258391663432121","0.011258391663432121"
"20728","0.011372018605470657","0.011372018605470657","0.011372018605470657"
"20736","0.011005667969584465","0.011005667969584465","0.011005667969584465"
"20743","0.010631307028234005","0.010631307028234005","0.010631307028234005"
"20772","0.010841512121260166","0.010841512121260166","0.010841512121260166"
"20782","0.010525357909500599","0.010525357909500599","0.010525357909500599"
"20783","0.010666124522686005","0.010666124522686005","0.010666124522686005"
"20828","0.012682761065661907","0.012682761065661907","0.012682761065661907"
"20936","0.012066583149135113","0.012066583149135113","0.012066583149135113"
"20971","0.011356369592249393","0.011356369592249393","0.011356369592249393"
"20986","0.010540024377405643","0.010540024377405643","0.010540024377405643"
"20992","0.010124178603291512","0.010124178603291512","0.010124178603291512"
"21017","0.013120394200086594","0.013120394200086594","0.013120394200086594"
"21026","0.0134880430996418","0.0134880430996418","0.0134880430996418"
"21041","0.013066673651337624","0.013066673651337624","0.013066673651337624"
"21047","0.012959832325577736","0.012959832325577736","0.012959832325577736"
"21054","0.012271619401872158","0.012271619401872158","0.012271619401872158"
"21077","0.0127949807792902","0.0127949807792902","0.0127949807792902"
"21102","0.012760250829160213","0.012760250829160213","0.012760250829160213"
"21172","0.011975683271884918","0.011975683271884918","0.011975683271884918"
"21174","0.011853120289742947","0.011853120289742947","0.011853120289742947"
"21199","0.012457429431378841","0.012457429431378841","0.012457429431378841"
"21218","0.013518783263862133","0.013518783263862133","0.013518783263862133"
"21244","0.012527941726148129","0.012527941726148129","0.012527941726148129"
"21253","0.012653959915041924","0.012653959915041924","0.012653959915041924"
"21272","0.011927894316613674","0.011927894316613674","0.011927894316613674"
"21337","0.013154719956219196","0.013154719956219196","0.013154719956219196"
"21348","0.013334767892956734","0.013334767892956734","0.013334767892956734"
"21387","0.011320680379867554","0.011320680379867554","0.011320680379867554"
"21415","0.011892932467162609","0.011892932467162609","0.011892932467162609"
"21439","0.012317799963057041","0.012317799963057041","0.012317799963057041"
"21463","0.012284434400498867","0.012284434400498867","0.012284434400498867"
"21482","0.0117283770814538","0.0117283770814538","0.0117283770814538"
"21497","0.0123482970520854","0.0123482970520854","0.0123482970520854"
"21501","0.012601877562701702","0.012601877562701702","0.012601877562701702"
"21521","0.012219470925629139","0.012219470925629139","0.012219470925629139"
"21543","0.01191247534006834","0.01191247534006834","0.01191247534006834"
"21551","0.011661588214337826","0.011661588214337826","0.011661588214337826"
"21555","0.012299951165914536","0.012299951165914536","0.012299951165914536"
"21581","0.012109209783375263","0.012109209783375263","0.012109209783375263"
"21611","0.011593151837587357","0.011593151837587357","0.011593151837587357"
"21612","0.011673779226839542","0.011673779226839542","0.011673779226839542"
"21637","0.012268990278244019","0.012268990278244019","0.012268990278244019"
"21656","0.012394524179399014","0.012394524179399014","0.012394524179399014"
"21681","0.012010364793241024","0.012010364793241024","0.012010364793241024"
"21717","0.013231908902525902","0.013231908902525902","0.013231908902525902"
"21739","0.012200158089399338","0.012200158089399338","0.012200158089399338"
"21772","0.012506811879575253","0.012506811879575253","0.012506811879575253"
"21783","0.01250218041241169","0.01250218041241169","0.01250218041241169"
"21807","0.011369092389941216","0.011369092389941216","0.011369092389941216"
"21811","0.011458931490778923","0.011458931490778923","0.011458931490778923"
"21819","0.011423414573073387","0.011423414573073387","0.011423414573073387"
"21829","0.01193283125758171","0.01193283125758171","0.01193283125758171"
"21908","0.011320505291223526","0.011320505291223526","0.011320505291223526"
"21988","0.011961082927882671","0.011961082927882671","0.011961082927882671"
"21989","0.012311935424804688","0.012311935424804688","0.012311935424804688"
"22002","0.011452566832304","0.011452566832304","0.011452566832304"
"22003","0.011920417658984661","0.011920417658984661","0.011920417658984661"
"22032","0.011788846924901009","0.011788846924901009","0.011788846924901009"
"22045","0.011780117638409138","0.011780117638409138","0.011780117638409138"
"22055","0.011955429799854755","0.011955429799854755","0.011955429799854755"
"22060","0.011844983324408531","0.011844983324408531","0.011844983324408531"
"22207","0.012473718263208866","0.012473718263208866","0.012473718263208866"
"22211","0.012423902750015259","0.012423902750015259","0.012423902750015259"
"22222","0.012001348659396172","0.012001348659396172","0.012001348659396172"
"22235","0.012000050395727158","0.012000050395727158","0.012000050395727158"
"22258","0.01243132259696722","0.01243132259696722","0.01243132259696722"
"22259","0.012470552697777748","0.012470552697777748","0.012470552697777748"
"22266","0.012535466812551022","0.012535466812551022","0.012535466812551022"
"22268","0.012769881635904312","0.012769881635904312","0.012769881635904312"
"22275","0.013144480995833874","0.013144480995833874","0.013144480995833874"
"22296","0.013921836391091347","0.013921836391091347","0.013921836391091347"
"22301","0.013551521115005016","0.013551521115005016","0.013551521115005016"
"22311","0.013725114054977894","0.013725114054977894","0.013725114054977894"
"22389","0.011970557272434235","0.011970557272434235","0.011970557272434235"
"22402","0.011743179522454739","0.011743179522454739","0.011743179522454739"
"22421","0.011678032577037811","0.011678032577037811","0.011678032577037811"
"22422","0.011867910623550415","0.011867910623550415","0.011867910623550415"
"22427","0.011571257375180721","0.011571257375180721","0.011571257375180721"
"22432","0.012052813544869423","0.012052813544869423","0.012052813544869423"
"22441","0.011789174750447273","0.011789174750447273","0.011789174750447273"
"22518","0.010566720739006996","0.010566720739006996","0.010566720739006996"
"22538","0.010799165815114975","0.010799165815114975","0.010799165815114975"
"22570","0.01046766247600317","0.01046766247600317","0.01046766247600317"
"22599","0.01017744280397892","0.01017744280397892","0.01017744280397892"
"22606","0.009814389981329441","0.009814389981329441","0.009814389981329441"
"22611","0.009735641069710255","0.009735641069710255","0.009735641069710255"
"22612","0.009731247089803219","0.009731247089803219","0.009731247089803219"
"22642","0.012218764051795006","0.012218764051795006","0.012218764051795006"
"22757","0.011845672503113747","0.011845672503113747","0.011845672503113747"
"22765","0.01203173492103815","0.01203173492103815","0.01203173492103815"
"22803","0.014304514974355698","0.014304514974355698","0.014304514974355698"
"22806","0.014288689941167831","0.014288689941167831","0.014288689941167831"
"22812","0.014859461225569248","0.014859461225569248","0.014859461225569248"
"22820","0.01416763011366129","0.01416763011366129","0.01416763011366129"
"22848","0.013282324187457561","0.013282324187457561","0.013282324187457561"
"22850","0.013018886558711529","0.013018886558711529","0.013018886558711529"
"22881","0.012825844809412956","0.012825844809412956","0.012825844809412956"
"22893","0.012777728959918022","0.012777728959918022","0.012777728959918022"
"22902","0.013773408718407154","0.013773408718407154","0.013773408718407154"
"22907","0.013393235392868519","0.013393235392868519","0.013393235392868519"
"22930","0.012523251585662365","0.012523251585662365","0.012523251585662365"
"22944","0.012283900752663612","0.012283900752663612","0.012283900752663612"
"22969","0.012133264914155006","0.012133264914155006","0.012133264914155006"
"22990","0.012308028526604176","0.012308028526604176","0.012308028526604176"
"23023","0.013134952634572983","0.013134952634572983","0.013134952634572983"
"23030","0.013190755620598793","0.013190755620598793","0.013190755620598793"
"23041","0.01387072540819645","0.01387072540819645","0.01387072540819645"
"23045","0.013420110568404198","0.013420110568404198","0.013420110568404198"
"23063","0.012271368876099586","0.012271368876099586","0.012271368876099586"
"23072","0.01257188431918621","0.01257188431918621","0.01257188431918621"
"23081","0.01224981527775526","0.01224981527775526","0.01224981527775526"
"23089","0.011892242357134819","0.011892242357134819","0.011892242357134819"
"23114","0.012647051364183426","0.012647051364183426","0.012647051364183426"
"23122","0.012670866213738918","0.012670866213738918","0.012670866213738918"
"23150","0.011984153650701046","0.011984153650701046","0.011984153650701046"
"23161","0.012019637040793896","0.012019637040793896","0.012019637040793896"
"23289","0.01244114525616169","0.01244114525616169","0.01244114525616169"
"23323","0.01252310536801815","0.01252310536801815","0.01252310536801815"
"23324","0.012699737213551998","0.012699737213551998","0.012699737213551998"
"23333","0.012437128461897373","0.012437128461897373","0.012437128461897373"
"23385","0.013896293006837368","0.013896293006837368","0.013896293006837368"
"23388","0.01377958059310913","0.01377958059310913","0.01377958059310913"
"23427","0.010962656699120998","0.010962656699120998","0.010962656699120998"
"23439","0.011105856858193874","0.011105856858193874","0.011105856858193874"
"23448","0.011400224640965462","0.011400224640965462","0.011400224640965462"
"23477","0.01077098585665226","0.01077098585665226","0.01077098585665226"
"23486","0.010727566666901112","0.010727566666901112","0.010727566666901112"
"23487","0.010701464489102364","0.010701464489102364","0.010701464489102364"
"23490","0.010340383276343346","0.010340383276343346","0.010340383276343346"
"23509","0.010466618463397026","0.010466618463397026","0.010466618463397026"
"23522","0.011165911331772804","0.011165911331772804","0.011165911331772804"
"23542","0.011153572238981724","0.011153572238981724","0.011153572238981724"
"23553","0.012332716025412083","0.012332716025412083","0.012332716025412083"
"23594","0.012480555102229118","0.012480555102229118","0.012480555102229118"
"23599","0.012697312980890274","0.012697312980890274","0.012697312980890274"
"23603","0.012535331770777702","0.012535331770777702","0.012535331770777702"
"23612","0.013060018420219421","0.013060018420219421","0.013060018420219421"
"23648","0.01281453762203455","0.01281453762203455","0.01281453762203455"
"23649","0.012720059603452682","0.012720059603452682","0.012720059603452682"
"23702","0.013126553036272526","0.013126553036272526","0.013126553036272526"
"23756","0.01064026914536953","0.01064026914536953","0.01064026914536953"
"23768","0.010795244947075844","0.010795244947075844","0.010795244947075844"
"23830","0.010658745653927326","0.010658745653927326","0.010658745653927326"
"23853","0.011860828846693039","0.011860828846693039","0.011860828846693039"
"23862","0.012639851309359074","0.012639851309359074","0.012639851309359074"
"23930","0.011142862029373646","0.011142862029373646","0.011142862029373646"
"24024","0.011892273090779781","0.011892273090779781","0.011892273090779781"
"24043","0.01196500938385725","0.01196500938385725","0.01196500938385725"
"24046","0.011779626831412315","0.011779626831412315","0.011779626831412315"
"24049","0.011618359945714474","0.011618359945714474","0.011618359945714474"
"24060","0.012080115266144276","0.012080115266144276","0.012080115266144276"
"24065","0.012406658381223679","0.012406658381223679","0.012406658381223679"
"24070","0.011833705939352512","0.011833705939352512","0.011833705939352512"
"24076","0.012102971784770489","0.012102971784770489","0.012102971784770489"
"24089","0.012538410723209381","0.012538410723209381","0.012538410723209381"
"24092","0.01225973293185234","0.01225973293185234","0.01225973293185234"
"24113","0.01149849221110344","0.01149849221110344","0.01149849221110344"
"24131","0.012741654179990292","0.012741654179990292","0.012741654179990292"
"24168","0.012400266714394093","0.012400266714394093","0.012400266714394093"
"24202","0.012277458794414997","0.012277458794414997","0.012277458794414997"
"24217","0.012031334452331066","0.012031334452331066","0.012031334452331066"
"24268","0.011184093542397022","0.011184093542397022","0.011184093542397022"
"24292","0.011283676140010357","0.011283676140010357","0.011283676140010357"
"24310","0.010904244147241116","0.010904244147241116","0.010904244147241116"
"24314","0.010998532176017761","0.010998532176017761","0.010998532176017761"
"24317","0.01107513066381216","0.01107513066381216","0.01107513066381216"
"24349","0.011236490681767464","0.011236490681767464","0.011236490681767464"
"24368","0.011113480664789677","0.011113480664789677","0.011113480664789677"
"24390","0.010750588960945606","0.010750588960945606","0.010750588960945606"
"24423","0.0114844786003232","0.0114844786003232","0.0114844786003232"
"24435","0.011577937752008438","0.011577937752008438","0.011577937752008438"
"24458","0.012081623077392578","0.012081623077392578","0.012081623077392578"
"24476","0.011646701022982597","0.011646701022982597","0.011646701022982597"
"24477","0.011488198302686214","0.011488198302686214","0.011488198302686214"
"24507","0.012045379728078842","0.012045379728078842","0.012045379728078842"
"24533","0.012894080951809883","0.012894080951809883","0.012894080951809883"
"24551","0.013310203328728676","0.013310203328728676","0.013310203328728676"
"24585","0.014156690798699856","0.014156690798699856","0.014156690798699856"
"24589","0.013899220153689384","0.013899220153689384","0.013899220153689384"
"24594","0.013628384098410606","0.013628384098410606","0.013628384098410606"
"24633","0.012768040411174297","0.012768040411174297","0.012768040411174297"
"24635","0.012451774440705776","0.012451774440705776","0.012451774440705776"
"24706","0.01086828950792551","0.01086828950792551","0.01086828950792551"
"24733","0.011431648395955563","0.011431648395955563","0.011431648395955563"
"24756","0.011764312162995338","0.011764312162995338","0.011764312162995338"
"24766","0.011323601938784122","0.011323601938784122","0.011323601938784122"
"24769","0.011602290906012058","0.011602290906012058","0.011602290906012058"
"24788","0.011573296040296555","0.011573296040296555","0.011573296040296555"
"24791","0.011345494538545609","0.011345494538545609","0.011345494538545609"
"24797","0.012159145437180996","0.012159145437180996","0.012159145437180996"
"24806","0.01274162158370018","0.01274162158370018","0.01274162158370018"
"24813","0.012734397314488888","0.012734397314488888","0.012734397314488888"
"24842","0.012277407571673393","0.012277407571673393","0.012277407571673393"
"24869","0.012512258253991604","0.012512258253991604","0.012512258253991604"
"24885","0.013199755921959877","0.013199755921959877","0.013199755921959877"
"24902","0.011824358254671097","0.011824358254671097","0.011824358254671097"
"24913","0.011697839945554733","0.011697839945554733","0.011697839945554733"
"24914","0.011522763408720493","0.011522763408720493","0.011522763408720493"
"24925","0.012269200757145882","0.012269200757145882","0.012269200757145882"
"24928","0.012584228999912739","0.012584228999912739","0.012584228999912739"
"24937","0.01201087236404419","0.01201087236404419","0.01201087236404419"
"24943","0.011953813955187798","0.011953813955187798","0.011953813955187798"
"24961","0.01097827311605215","0.01097827311605215","0.01097827311605215"
"24976","0.010601547546684742","0.010601547546684742","0.010601547546684742"
"24990","0.010981117375195026","0.010981117375195026","0.010981117375195026"
"25000","0.011314860545098782","0.011314860545098782","0.011314860545098782"
"25031","0.011745065450668335","0.011745065450668335","0.011745065450668335"
"25040","0.01160562876611948","0.01160562876611948","0.01160562876611948"
"25042","0.011676442809402943","0.011676442809402943","0.011676442809402943"
"25047","0.01165197603404522","0.01165197603404522","0.01165197603404522"
"25056","0.011120707727968693","0.011120707727968693","0.011120707727968693"
"25061","0.011736445128917694","0.011736445128917694","0.011736445128917694"
"25133","0.010701005347073078","0.010701005347073078","0.010701005347073078"
"25154","0.01071187574416399","0.01071187574416399","0.01071187574416399"
"25170","0.010767959989607334","0.010767959989607334","0.010767959989607334"
"25177","0.010941791348159313","0.010941791348159313","0.010941791348159313"
"25179","0.01097600907087326","0.01097600907087326","0.01097600907087326"
"25182","0.012077389284968376","0.012077389284968376","0.012077389284968376"
"25226","0.01074297446757555","0.01074297446757555","0.01074297446757555"
"25249","0.010415350086987019","0.010415350086987019","0.010415350086987019"
"25285","0.01093360222876072","0.01093360222876072","0.01093360222876072"
"25357","0.010748603381216526","0.010748603381216526","0.010748603381216526"
"25399","0.0116096967831254","0.0116096967831254","0.0116096967831254"
"25414","0.011702683754265308","0.011702683754265308","0.011702683754265308"
"25433","0.011438385583460331","0.011438385583460331","0.011438385583460331"
"25435","0.011151106096804142","0.011151106096804142","0.011151106096804142"
"25466","0.01232285425066948","0.01232285425066948","0.01232285425066948"
"25480","0.011798066087067127","0.011798066087067127","0.011798066087067127"
"25563","0.012184682302176952","0.012184682302176952","0.012184682302176952"
"25578","0.0121098468080163","0.0121098468080163","0.0121098468080163"
"25680","0.011095412075519562","0.011095412075519562","0.011095412075519562"
"25747","0.011145155876874924","0.011145155876874924","0.011145155876874924"
"25836","0.010265915654599667","0.010265915654599667","0.010265915654599667"
"25864","0.00947119016200304","0.00947119016200304","0.00947119016200304"
"25901","0.010231888853013515","0.010231888853013515","0.010231888853013515"
"25911","0.010574073530733585","0.010574073530733585","0.010574073530733585"
"25930","0.011615072377026081","0.011615072377026081","0.011615072377026081"
"25941","0.011446149088442326","0.011446149088442326","0.011446149088442326"
"25945","0.011166161857545376","0.011166161857545376","0.011166161857545376"
"25950","0.011296495795249939","0.011296495795249939","0.011296495795249939"
"25951","0.011174589395523071","0.011174589395523071","0.011174589395523071"
"25953","0.010948054492473602","0.010948054492473602","0.010948054492473602"
"25957","0.010754194110631943","0.010754194110631943","0.010754194110631943"
"25960","0.010694521479308605","0.010694521479308605","0.010694521479308605"
"25984","0.01131600234657526","0.01131600234657526","0.01131600234657526"
"26017","0.010566030628979206","0.010566030628979206","0.010566030628979206"
"26024","0.01037001796066761","0.01037001796066761","0.01037001796066761"
"26037","0.010514460504055023","0.010514460504055023","0.010514460504055023"
"26041","0.010365920141339302","0.010365920141339302","0.010365920141339302"
"26047","0.010765696875751019","0.010765696875751019","0.010765696875751019"
"26058","0.010311915539205074","0.010311915539205074","0.010311915539205074"
"26164","0.009920735843479633","0.009920735843479633","0.009920735843479633"
"26172","0.00953955203294754","0.00953955203294754","0.00953955203294754"
"26178","0.010167635977268219","0.010167635977268219","0.010167635977268219"
"26187","0.01057137455791235","0.01057137455791235","0.01057137455791235"
"26216","0.010091312229633331","0.010091312229633331","0.010091312229633331"
"26248","0.01070784218609333","0.01070784218609333","0.01070784218609333"
"26271","0.010296874679625034","0.010296874679625034","0.010296874679625034"
"26274","0.01023215800523758","0.01023215800523758","0.01023215800523758"
"26280","0.010218940675258636","0.010218940675258636","0.010218940675258636"
"26305","0.010182494297623634","0.010182494297623634","0.010182494297623634"
"26343","0.009537391364574432","0.009537391364574432","0.009537391364574432"
"26362","0.009715628810226917","0.009715628810226917","0.009715628810226917"
"26413","0.010855459608137608","0.010855459608137608","0.010855459608137608"
"26418","0.010755657218396664","0.010755657218396664","0.010755657218396664"
"26426","0.010261530987918377","0.010261530987918377","0.010261530987918377"
"26477","0.011381624266505241","0.011381624266505241","0.011381624266505241"
"26501","0.011732002720236778","0.011732002720236778","0.011732002720236778"
"26594","0.010630861856043339","0.010630861856043339","0.010630861856043339"
"26603","0.010680663399398327","0.010680663399398327","0.010680663399398327"
"26632","0.00962149165570736","0.00962149165570736","0.00962149165570736"
"26657","0.01074431836605072","0.01074431836605072","0.01074431836605072"
"26687","0.009618056938052177","0.009618056938052177","0.009618056938052177"
"26716","0.010016772896051407","0.010016772896051407","0.010016772896051407"
"26723","0.009875298477709293","0.009875298477709293","0.009875298477709293"
"26740","0.010568751022219658","0.010568751022219658","0.010568751022219658"
"26774","0.011899403296411037","0.011899403296411037","0.011899403296411037"
"26780","0.011808661743998528","0.011808661743998528","0.011808661743998528"
"26798","0.01135242823511362","0.01135242823511362","0.01135242823511362"
"26826","0.01150557678192854","0.01150557678192854","0.01150557678192854"
"26845","0.0124354911968112","0.0124354911968112","0.0124354911968112"
"26857","0.01214483380317688","0.01214483380317688","0.01214483380317688"
"26871","0.013013477437198162","0.013013477437198162","0.013013477437198162"
"26873","0.013108847662806511","0.013108847662806511","0.013108847662806511"
"26876","0.013031264767050743","0.013031264767050743","0.013031264767050743"
"26886","0.012196280993521214","0.012196280993521214","0.012196280993521214"
"26898","0.012071187607944012","0.012071187607944012","0.012071187607944012"
"26921","0.011640136130154133","0.011640136130154133","0.011640136130154133"
"26929","0.012216588482260704","0.012216588482260704","0.012216588482260704"
"26933","0.012487578205764294","0.012487578205764294","0.012487578205764294"
"26947","0.012895002029836178","0.012895002029836178","0.012895002029836178"
"26956","0.012034209445118904","0.012034209445118904","0.012034209445118904"
"27004","0.011184277944266796","0.011184277944266796","0.011184277944266796"
"27023","0.010844538919627666","0.010844538919627666","0.010844538919627666"
"27046","0.01127810962498188","0.01127810962498188","0.01127810962498188"
"27047","0.011160716414451599","0.011160716414451599","0.011160716414451599"
"27051","0.01089209970086813","0.01089209970086813","0.01089209970086813"
